x, y, z
0.001085, 0.003474, 0.000000
0.001085, 0.003691, 0.000000
0.001085, 0.003908, 0.000000
0.001085, 0.004125, 0.000000
0.001303, 0.000000, 0.000000
0.001303, 0.000217, 0.000000
0.001303, 0.000434, 0.000000
0.001303, 0.000651, 0.000000
0.001303, 0.000868, 0.000000
0.001303, 0.001085, 0.000000
0.001303, 0.001303, 0.000000
0.001303, 0.001520, 0.000000
0.001303, 0.001737, 0.000000
0.001303, 0.001954, 0.000000
0.001303, 0.002171, 0.000000
0.001303, 0.002388, 0.000000
0.001303, 0.002605, 0.000000
0.001303, 0.002822, 0.000000
0.001303, 0.003039, 0.000000
0.001303, 0.003256, 0.000000
0.001303, 0.003474, 0.000000
0.001303, 0.003691, 0.000000
0.001303, 0.003908, 0.000000
0.001303, 0.004125, 0.000000
0.001520, 0.000000, 0.000000
0.001520, 0.000217, 0.000000
0.001520, 0.000434, 0.000000
0.001520, 0.000651, 0.000000
0.001520, 0.000868, 0.000000
0.001520, 0.001085, 0.000000
0.001520, 0.001303, 0.000000
0.001520, 0.001520, 0.000000
0.001520, 0.001737, 0.000000
0.001520, 0.001954, 0.000000
0.001520, 0.002171, 0.000000
0.001520, 0.002388, 0.000000
0.001520, 0.002605, 0.000000
0.001520, 0.002822, 0.000000
0.001520, 0.003039, 0.000000
0.001520, 0.003256, 0.000000
0.001520, 0.003474, 0.000000
0.001520, 0.003691, 0.000000
0.001520, 0.003908, 0.000000
0.001520, 0.004125, 0.000000
0.001737, 0.000000, 0.000000
0.001737, 0.000217, 0.000000
0.001737, 0.000434, 0.000000
0.001737, 0.000651, 0.000000
0.001737, 0.000868, 0.000000
0.001737, 0.001085, 0.000000
0.001737, 0.001303, 0.000000
0.001737, 0.001520, 0.000000
0.001737, 0.001737, 0.000000
0.001737, 0.001954, 0.000000
0.001737, 0.002171, 0.000000
0.001737, 0.002388, 0.000000
0.001737, 0.002605, 0.000000
0.001737, 0.002822, 0.000000
0.001737, 0.003039, 0.000000
0.001737, 0.003256, 0.000000
0.001737, 0.003474, 0.000000
0.001737, 0.003691, 0.000000
0.001737, 0.003908, 0.000000
0.001737, 0.004125, 0.000000
0.001954, 0.000000, 0.000000
0.001954, 0.000217, 0.000000
0.001954, 0.000434, 0.000000
0.001954, 0.000651, 0.000000
0.001954, 0.000868, 0.000000
0.001954, 0.001085, 0.000000
0.001954, 0.001303, 0.000000
0.001954, 0.001520, 0.000000
0.001954, 0.001737, 0.000000
0.001954, 0.001954, 0.000000
0.001954, 0.002171, 0.000000
0.001954, 0.002388, 0.000000
0.001954, 0.002605, 0.000000
0.001954, 0.002822, 0.000000
0.001954, 0.003039, 0.000000
0.001954, 0.003256, 0.000000
0.001954, 0.003474, 0.000000
0.001954, 0.003691, 0.000000
0.001954, 0.003908, 0.000000
0.001954, 0.004125, 0.000000
0.002171, 0.000000, 0.000000
0.002171, 0.000217, 0.000000
0.002171, 0.000434, 0.000000
0.002171, 0.000651, 0.000000
0.002171, 0.000868, 0.000000
0.002171, 0.001085, 0.000000
0.002171, 0.001303, 0.000000
0.002171, 0.001520, 0.000000
0.002171, 0.001737, 0.000000
0.002171, 0.001954, 0.000000
0.002171, 0.002171, 0.000000
0.002171, 0.002388, 0.000000
0.002171, 0.002605, 0.000000
0.002171, 0.002822, 0.000000
0.002171, 0.003039, 0.000000
0.002171, 0.003256, 0.000000
0.002171, 0.003474, 0.000000
0.002171, 0.003691, 0.000000
0.002171, 0.003908, 0.000000
0.002171, 0.004125, 0.000000
0.002388, 0.000000, 0.000000
0.002388, 0.000217, 0.000000
0.002388, 0.000434, 0.000000
0.002388, 0.000651, 0.000000
0.002388, 0.000868, 0.000000
0.002388, 0.001085, 0.000000
0.002388, 0.001303, 0.000000
0.002388, 0.001520, 0.000000
0.002388, 0.001737, 0.000000
0.002388, 0.001954, 0.000000
0.002388, 0.002171, 0.000000
0.002388, 0.002388, 0.000000
0.002388, 0.002605, 0.000000
0.002388, 0.002822, 0.000000
0.002388, 0.003039, 0.000000
0.002388, 0.003256, 0.000000
0.002388, 0.003474, 0.000000
0.002388, 0.003691, 0.000000
0.002388, 0.003908, 0.000000
0.002388, 0.004125, 0.000000
0.002605, 0.000000, 0.000000
0.002605, 0.000217, 0.000000
0.002605, 0.000434, 0.000000
0.002605, 0.000651, 0.000000
0.002605, 0.000868, 0.000000
0.002605, 0.001085, 0.000000
0.002605, 0.001303, 0.000000
0.002605, 0.001520, 0.000000
0.002605, 0.001737, 0.000000
0.002605, 0.001954, 0.000000
0.002605, 0.002171, 0.000000
0.002605, 0.002388, 0.000000
0.002605, 0.002605, 0.000000
0.002605, 0.002822, 0.000000
0.002605, 0.003039, 0.000000
0.002605, 0.003256, 0.000000
0.002605, 0.003474, 0.000000
0.002605, 0.003691, 0.000000
0.002605, 0.003908, 0.000000
0.002605, 0.004125, 0.000000
0.002822, 0.000000, 0.000000
0.002822, 0.000217, 0.000000
0.002822, 0.000434, 0.000000
0.002822, 0.000651, 0.000000
0.002822, 0.000868, 0.000000
0.002822, 0.001085, 0.000000
0.002822, 0.001303, 0.004080
0.000211, 0.003262, 0.000162
0.003464, 0.000023, 0.000168
0.001754, 0.000622, 0.000052
0.000132, 0.000463, 0.000119
0.001421, 0.000167, 0.003271
0.002409, 0.000171, 0.002233
0.003853, 0.003712, 0.000207
0.000886, 0.000080, 0.002004
0.001408, 0.000214, 0.002639
0.002834, 0.001097, 0.000166
0.001821, 0.000067, 0.000174
0.000354, 0.002009, 0.002268
0.000126, 0.001561, 0.003509
0.001045, 0.003003, 0.000565
0.002056, 0.000001, 0.000651
0.001574, 0.003357, 0.000702
0.002298, 0.001613, 0.003149
0.001326, 0.000097, 0.001761
0.003231, 0.000245, 0.003474
0.002289, 0.000307, 0.000918
0.002278, 0.002928, 0.000138
0.001098, 0.002200, 0.000199
0.000304, 0.000314, 0.003652
0.000162, 0.000576, 0.000169
0.002119, 0.000914, 0.000133
0.001138, 0.000209, 0.000375
0.002050, 0.000070, 0.000565
0.002889, 0.000271, 0.003012
0.000434, 0.004260, 0.000120
0.000230, 0.002454, 0.001777
0.000288, 0.002406, 0.003867
0.000389, 0.001877, 0.002751
0.001875, 0.001055, 0.000213
0.002748, 0.002878, 0.003088
0.000263, 0.000001, 0.001854
0.001785, 0.003362, 0.000194
0.002511, 0.003092, 0.000141
0.001143, 0.000204, 0.001585
0.000146, 0.001110, 0.000423
0.001641, 0.002967, 0.000813
0.002313, 0.001266, 0.000205
0.000868, 0.003771, 0.002577
0.002217, 0.001212, 0.000144
0.001512, 0.002229, 0.001263
0.001331, 0.000175, 0.000395
0.000055, 0.001852, 0.002279
0.004039, 0.001711, 0.004100
0.000425, 0.000057, 0.002957
0.000143, 0.003920, 0.000031
0.001419, 0.002283, 0.000217
0.002387, 0.000164, 0.001104
0.002497, 0.000369, 0.002593
0.002023, 0.000175, 0.000340
0.001451, 0.000002, 0.004304
0.003205, 0.002734, 0.000318
0.001836, 0.003568, 0.000027
0.002237, 0.000486, 0.000027
0.000209, 0.001679, 0.004111
0.003301, 0.000058, 0.002968
0.003506, 0.000062, 0.001733
0.003296, 0.001284, 0.000005
0.003755, 0.000197, 0.000026
0.001586, 0.002889, 0.001998
0.000197, 0.002221, 0.003170
0.000076, 0.002284, 0.000189
0.002317, 0.000007, 0.003608
0.000201, 0.000206, 0.000605
0.002466, 0.004016, 0.000120
0.000559, 0.000837, 0.002357
0.000016, 0.003075, 0.003591
0.000192, 0.001077, 0.003711
0.000924, 0.003167, 0.002534
0.003165, 0.000091, 0.001398
0.000178, 0.000876, 0.003530
0.004287, 0.003412, 0.000151
0.003147, 0.000057, 0.000166
0.002228, 0.002714, 0.002322
0.000214, 0.000692, 0.000873
0.000344, 0.002177, 0.003010
0.001454, 0.003061, 0.001100
0.002793, 0.003925, 0.000055
0.000053, 0.001724, 0.000683
0.000409, 0.002233, 0.000116
0.000012, 0.002860, 0.001010
0.003881, 0.003508, 0.000007
0.002711, 0.003288, 0.003615
0.000104, 0.001553, 0.003237
0.001907, 0.002746, 0.002114
0.001790, 0.002815, 0.003447
0.002238, 0.000518, 0.002826
0.003581, 0.002399, 0.000313
0.002511, 0.002981, 0.002023
0.002692, 0.000530, 0.001845
0.000245, 0.003055, 0.001939
0.002862, 0.002198, 0.000316
0.000084, 0.002796, 0.002298
0.000577, 0.002662, 0.003507
0.002165, 0.003689, 0.003964
0.003423, 0.000180, 0.001000
0.002768, 0.001312, 0.002874
0.001474, 0.000034, 0.000051
0.001473, 0.003188, 0.000255
0.000058, 0.000967, 0.002474
0.001982, 0.002724, 0.003217
0.000256, 0.000003, 0.000562
0.000934, 0.002690, 0.000045
0.000783, 0.002920, 0.001568
0.001231, 0.000090, 0.004104
0.000124, 0.002590, 0.002829
0.001601, 0.003707, 0.002378
0.003962, 0.001137, 0.002561
0.000061, 0.001235, 0.002928
0.000532, 0.000939, 0.002329
0.002007, 0.003556, 0.002695
0.002065, 0.002057, 0.003347
0.000114, 0.000574, 0.002735
0.003272, 0.001033, 0.001092
0.000013, 0.001457, 0.000849
0.003556, 0.002566, 0.002995
0.001097, 0.002699, 0.002612
0.003096, 0.004274, 0.003420
0.002681, 0.003279, 0.002164
0.003998, 0.001489, 0.002623
0.002804, 0.003086, 0.002364
0.000501, 0.002435, 0.000787
0.000178, 0.001353, 0.002982
0.000262, 0.000417, 0.002702
0.003750, 0.003460, 0.001060
0.002613, 0.001625, 0.002680
0.001178, 0.000258, 0.001196
0.003943, 0.002228, 0.000129
0.002520, 0.000050, 0.000996
0.002029, 0.000351, 0.002001
0.000902, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
